码表编号	码表名称	排序号	代码	名称	上级代码	代码级别	特别说明	启用日期	废止日期	执行标准	系统代码
A0180	信用类合约细分	2	B	总收益互换	A0180	1					SMTMODS
A0180	信用类合约细分	3	C	信用联系票据	A0180	1					SMTMODS
A0180	信用类合约细分	4	D	首次违约信用互换	A0180	1					SMTMODS
A0180	信用类合约细分	5	E	第二次违约信用互换	A0180	1					SMTMODS
A0180	信用类合约细分	6	F	其他信用衍生产品	A0180	1					SMTMODS
A0182	参考利率类型	1	A	LPR	A0182	1					SMTMODS
A0182	参考利率类型	2	B	基准利率	A0182	1					SMTMODS
A0182	参考利率类型	3	C	SHIBOR等其他利率	A0182	1					SMTMODS
A0183	信托产品细类	1	A	资金信托	A0183	1					SMTMODS
A0183	信托产品细类	2	B	财产权信托	A0183	1					SMTMODS
A0184	债券发行场所类型	1	A	银行间市场	A0184	1					SMTMODS
A0184	债券发行场所类型	2	B	证券交易所	A0184	1					SMTMODS
A0185	贵金属类型	1	A	黄金	A0185	1					SMTMODS
A0185	贵金属类型	2	B	银	A0185	1					SMTMODS
A0185	贵金属类型	3	C	铂族金属	A0185	1	包括钌、铑、钯、锇、铱、铂等				SMTMODS
A0186	股权衍生品风险分类	1	A	对金融机构的股权投资（未扣除部分）	A0186	1	2.5				SMTMODS
A0186	股权衍生品风险分类	2	B	被动持有的对工商企业的股权投资	A0186	1	4				SMTMODS
A0186	股权衍生品风险分类	3	C	因政策性原因并经国务院特别批准的对工商企业的股权投资	A0186	1	4				SMTMODS
A0186	股权衍生品风险分类	4	D	对工商企业的其他股权投资	A0186	1	12.5				SMTMODS
A0187	房地产贷款证券化细分类	1	A	个人住房贷款证券化	A0187	1					SMTMODS
A0187	房地产贷款证券化细分类	2	B	其他房地产贷款证券化	A0187	1					SMTMODS
A0188	押品项目类别	1	A	金融质押品	A	1	与押品类型的对应关系：需要将A拆分。包括现金及其等价物、贵金属、债券、票据、股票（权）/基金、保单、资产管理产品及其他金融抵质押品。				SMTMODS
A0188	押品项目类别	2	A01	现金及其等价物	A	2	与押品类型的对应关系：A01/A0101/A02/A0201/A0202				SMTMODS
A0188	押品项目类别	7	A02	贵金属	A	2	与押品类型的对应关系：A03/A0301				SMTMODS
A0188	押品项目类别	8	A03	债券	A	2	与押品类型的对应关系：A0601~A0605				SMTMODS
A0188	押品项目类别	9	A0301	国债	A03	3	与押品类型的对应关系：需要将A0604拆分。				SMTMODS
A0188	押品项目类别	10	A0302	地方政府债	A03	3	与押品类型的对应关系：需要将A0604拆分。				SMTMODS
A0188	押品项目类别	11	A0303	央票	A03	3	与押品类型的对应关系：A0404				SMTMODS
A0188	押品项目类别	12	A0304	政府机构债券	A03	3	与押品类型的对应关系：需要将A0605拆分。指境内的汇金公司、铁路总公司、以及原铁道部等政府支持机构发行的债券。				SMTMODS
A0188	押品项目类别	13	A0305	政策性金融债	A03	3	与押品类型的对应关系：需要将A0601拆分				SMTMODS
A0188	押品项目类别	14	A0306	商业性金融债	A03	3	与押品类型的对应关系：需要将A0601拆分				SMTMODS
A0188	押品项目类别	15	A0307	非金融企业债	A03	3	与押品类型的对应关系：需要将A0605拆分。包括企业债，公司债，以及短期融资券、中期票据等的企业债务融资工具。				SMTMODS
A0188	押品项目类别	16	A030701	评级在AA+（含）以上	A0307	4	与押品类型的对应关系：需要将A0605拆分。反映非金融企业债按评级划分的情况。有债项评级的，以债项评级为准；没有债项评级的，可以取债券主体评级。对同一债券有多个评级结果的，以较低的评级为准。				SMTMODS
A0188	押品项目类别	17	A030702	评级在AA+至A之间	A0307	4	与押品类型的对应关系：需要将A0605拆分。反映非金融企业债按评级划分的情况。有债项评级的，以债项评级为准；没有债项评级的，可以取债券主体评级。对同一债券有多个评级结果的，以较低的评级为准。				SMTMODS
A0188	押品项目类别	18	A030703	评级在A以下或无评级	A0307	4	与押品类型的对应关系：需要将A0605拆分。反映非金融企业债按评级划分的情况。有债项评级的，以债项评级为准；没有债项评级的，可以取债券主体评级。对同一债券有多个评级结果的，以较低的评级为准。				SMTMODS
A0188	押品项目类别	19	A0308	其他债券	A03	3	与押品类型的对应关系：需要将A0605拆分。其他以上未包括债券，包括资产支持证券、外国债券等。				SMTMODS
A0188	押品项目类别	20	A04	票据	A	2	与押品类型的对应关系：A04/A0401/A0402/A0403/A0405/A0406/A0409				SMTMODS
A0188	押品项目类别	21	A05	股票（权）/基金	A	2	与押品类型的对应关系：A0606/A0607/A07/A0701				SMTMODS
A0188	押品项目类别	22	A0501	上市股票	A05	3	与押品类型的对应关系：A0606				SMTMODS
A0188	押品项目类别	23	A0502	非上市股权	A05	3	与押品类型的对应关系：需要将A0701拆分。持有的未上市公司股票或股权以及上市后禁止流通的股票。				SMTMODS
A0188	押品项目类别	24	A0503	基金	A05	3	与押品类型的对应关系：A0607				SMTMODS
A0188	押品项目类别	25	A06	保单	A	2	与押品类型的对应关系：A05/A0501				SMTMODS
A0188	押品项目类别	26	A07	资产管理产品（不含公募基金）	A	2	与押品类型的对应关系：包括但不限于非保本理财产品、信托产品、证券业资产管理产品、保险业资产管理产品以及其他资产管理产品。公募基金不在此项填报。				SMTMODS
A0188	押品项目类别	27	A08	其他金融质押品	A	2	与押品类型的对应关系：指其他种类金融质押品。对于确实无法合理确定金融抵质押品种类的贷款或买入返售业务，例如与中央交易对手开展的三方回购业务，可以填报在此项。如果此项数额较大，应向主监管员书面说明原因。				SMTMODS
A0188	押品项目类别	28	B	应收账款类押品	A0188	1	与押品类型的对应关系：A08				SMTMODS
A0188	押品项目类别	29	B01	普通应收账款	B	2	与押品类型的对应关系：A0801				SMTMODS
A0188	押品项目类别	30	B02	各类收费权	B	2	与押品类型的对应关系：A0802/A0803/A0804				SMTMODS
A0188	押品项目类别	31	B03	其他应收账款	B	2	与押品类型的对应关系：A0805/A0809				SMTMODS
A0188	押品项目类别	32	C	房地产类押品	A0188	1	与押品类型的对应关系：需要将B拆分。包括居住用房地产、经营性房地产、居住用建设用地使用权、经营性建设用地使用权、房地产类在建工程、其他房地产类押品。				SMTMODS
A0188	押品项目类别	33	C01	居住用房地产	C	2	与押品类型的对应关系：B01/B0101				SMTMODS
A0188	押品项目类别	34	C02	经营性房地产	C	2	与押品类型的对应关系：包含：B0201				SMTMODS
A0188	押品项目类别	35	C03	居住用房地产建设用地使用权	C	2	与押品类型的对应关系：B0102/B0302				SMTMODS
A0188	押品项目类别	36	C04	经营性房地产建设用地使用权	C	2	与押品类型的对应关系：B0301/B0601				SMTMODS
A0188	押品项目类别	37	C05	房产类在建工程	C	2	与押品类型的对应关系：B0501				SMTMODS
A0188	押品项目类别	38	C06	其他房地产类押品	C	2	与押品类型的对应关系：不包含在上述码值的其他房地产类押品				SMTMODS
A0188	押品项目类别	39	D	其他类押品	A0188	1	与押品类型的对应关系：包括存货、仓单、提单、机器设备、交通运输设备、资源资产、知识产权及其他以上未包括的押品。				SMTMODS
A0188	押品项目类别	40	D01	存货、仓单和提单	D	2	与押品类型的对应关系：包含：A1001				SMTMODS
A0188	押品项目类别	41	D02	机器设备	D	2	与押品类型的对应关系：B08/B0801/B0802/B0809				SMTMODS
A0188	押品项目类别	42	D03	交通运输设备	D	2	与押品类型的对应关系：B07				SMTMODS
A0188	押品项目类别	43	D0301	车辆	D03	3	与押品类型的对应关系：B0701				SMTMODS
A0188	押品项目类别	44	D0302	飞行器	D03	3	与押品类型的对应关系：B0703				SMTMODS
A0188	押品项目类别	45	D0303	船舶	D03	3	与押品类型的对应关系：B0702				SMTMODS
A0188	押品项目类别	46	D0304	其他交通运输设备	D03	3	与押品类型的对应关系：B0704/B0709				SMTMODS
A0188	押品项目类别	47	D04	资源资产	D	2	与押品类型的对应关系：B04/B0401/B0402/B0403/B0409				SMTMODS
A0188	押品项目类别	44	D0401	碳排放权	D	3					SMTMODS
A0188	押品项目类别	45	D0402	环境权益（不含碳排放权）	D	3					SMTMODS
A0188	押品项目类别	46	D0403	其他资源资产	D	3					SMTMODS
A0188	押品项目类别	48	D05	知识产权	D	2	与押品类型的对应关系：需要将A09/A0901拆分				SMTMODS
A0188	押品项目类别	49	D0501	专利权	D05	3	与押品类型的对应关系：需要将A09/A0901拆分				SMTMODS
A0188	押品项目类别	50	D0502	商标权	D05	3	与押品类型的对应关系：需要将A09/A0901拆分				SMTMODS
A0188	押品项目类别	51	D0503	著作权	D05	3	与押品类型的对应关系：需要将A09/A0901拆分				SMTMODS
A0188	押品项目类别	52	D0504	其他知识产权	D05	3	与押品类型的对应关系：需要将A09/A0901拆分				SMTMODS
A0188	押品项目类别	53	D06	其他以上未包括的押品	D	2	与押品类型的对应关系：不包含在上述码值的其他押品类型				SMTMODS
A0189	穿透类型	1	A	全部穿透	A0189	1					SMTMODS
A0189	穿透类型	2	B	部分穿透	A0189	1					SMTMODS
A0189	穿透类型	3	C	无法穿透	A0189	1					SMTMODS
A0190	缴存准备金方式	1	DR01	不缴存	A0190	1					SMTMODS
A0190	缴存准备金方式	2	DR02	全额缴存	A0190	1					SMTMODS
A0190	缴存准备金方式	3	DR03	比例缴存	A0190	1					SMTMODS
A0190	缴存准备金方式	4	DR04	净额缴存	A0190	1					SMTMODS
A0191	发起人企业规模	1	CS01	大型	A0191	1					SMTMODS
A0191	发起人企业规模	2	CS02	中型	A0191	1					SMTMODS
A0191	发起人企业规模	3	CS03	小型	A0191	1					SMTMODS
A0191	发起人企业规模	4	CS04	微型	A0191	1					SMTMODS
A0191	发起人企业规模	5	CS05	其他（非企业类单位）	A0191	1					SMTMODS
A0192	总托管机构类型	4	000	其他	A0192	1	如出现新的债券总托管机构，不在300,400,900范围内，统一填000-其他				SMTMODS
A0192	总托管机构类型	1	300	银行间市场清算所股份有限公司	A0192	1					SMTMODS
A0192	总托管机构类型	2	400	中央国债登记结算有限责任公司	A0192	1					SMTMODS
A0192	总托管机构类型	3	900	中国证券登记结算有限责任公司	A0192	1					SMTMODS
A0193	债券信用级别	27	C00	无评级	A0193	1					SMTMODS
A0193	债券信用级别	1	C01	AAA	A0193	1					SMTMODS
A0193	债券信用级别	2	C02	AA+	A0193	1					SMTMODS
A0193	债券信用级别	3	C03	AA	A0193	1					SMTMODS
A0193	债券信用级别	4	C04	AA-	A0193	1					SMTMODS
A0193	债券信用级别	5	C05	A+	A0193	1					SMTMODS
A0193	债券信用级别	6	C06	A	A0193	1					SMTMODS
A0193	债券信用级别	7	C07	A-	A0193	1					SMTMODS
A0193	债券信用级别	8	C08	BBB+	A0193	1					SMTMODS
A0193	债券信用级别	9	C09	BBB	A0193	1					SMTMODS
A0193	债券信用级别	10	C10	BBB-	A0193	1					SMTMODS
A0193	债券信用级别	11	C11	BB+	A0193	1					SMTMODS
A0193	债券信用级别	12	C12	BB	A0193	1					SMTMODS
A0193	债券信用级别	13	C13	BB-	A0193	1					SMTMODS
A0193	债券信用级别	14	C14	B+	A0193	1					SMTMODS
A0193	债券信用级别	15	C15	B	A0193	1					SMTMODS
A0193	债券信用级别	16	C16	B-	A0193	1					SMTMODS
A0193	债券信用级别	17	C17	CCC+	A0193	1					SMTMODS
A0193	债券信用级别	18	C18	CCC	A0193	1					SMTMODS
A0193	债券信用级别	19	C19	CCC-	A0193	1					SMTMODS
A0193	债券信用级别	20	C20	CC	A0193	1					SMTMODS
A0193	债券信用级别	21	C21	C	A0193	1					SMTMODS
A0193	债券信用级别	22	C22	D	A0193	1					SMTMODS
A0193	债券信用级别	23	C23	A-1	A0193	1					SMTMODS
A0193	债券信用级别	24	C24	A-2	A0193	1					SMTMODS
A0193	债券信用级别	25	C25	A-3	A0193	1					SMTMODS
A0193	债券信用级别	26	C99	其他	A0193	1					SMTMODS
A0195	债券产品细分	1	A01	金融机构短期融资券	A0195	1	"证券公司等金融机构以短期融资为目的，在银行间债券市场发行的，约定在一定期限内还本付息的金融债券。
当产品分类=C060403其他金融债时,需要判断是否为金融机构短期融资券"				SMTMODS
A0195	债券产品细分	2	A02	保险公司资本补充债券	A0195	1	"保险公司发行的用于补充资本，发行期限在五年（含五年）以上，清偿顺序列于保单责任和其他普通负债之后，先于保险公司股权资本的债券。
当产品分类=C060403其他金融债时,需要判断是否为保险公司资本补充债券"				SMTMODS
A0195	债券产品细分	3	B01	超短期融资券（SCP）	A0195	1	"指具有法人资格的非金融企业在银行间债券市场发行的，期限在270天(九个月)以内的短期融资券。
当产品分类=D01短期融资债券时,需要区分短期和超短期"				SMTMODS
A0195	债券产品细分	4	B02	短期融资券	A0195	1	"指具有法人资格的非金融企业在银行间债券市场发行的，约定在1年内还本付息的债务融资工具。
当产品分类=D01短期融资债券时,需要区分短期和超短期"				SMTMODS
A0195	债券产品细分	5	C01	可转换公司债券	A0195	1	"指发行公司依法发行、在一定期间内依据约定的条件可以转换成股份的公司债券。
当产品分类=D05公司债时，需要细分"				SMTMODS
A0195	债券产品细分	6	C02	分离交易的可转换公司债券	A0195	1	"认股权和债券分离交易的可转换公司债券。
当产品分类=D05公司债时，需要细分"				SMTMODS
A0195	债券产品细分	7	C03	其他公司债	A0195	1	"指公司依照法定程序发行、约定在一定期限内还本付息的有价证券。
当产品分类=D05公司债，债券产品细分类型≠C01/C02时,则归为其他"				SMTMODS
A0195	债券产品细分	8	D01	中小企业集合票据（SMECN）	A0195	1	"2个（含）以上、10个（含）以下具有法人资格的企业，在银行间债券市场以统一产品设计、统一券种冠名、统一信用增进、统一发行注册方式共同发行的，约定在一定期限还本付息的债务融资工具。
当产品分类=D99其他非金融企业债，需要细分"				SMTMODS
A0195	债券产品细分	9	D02	区域集优中小企业集合票据（SMECNⅡ）	A0195	1	"指一定区域内具有核心技术、产品具有良好市场前景的中小非金融企业，通过政府专项风险缓释措施的支持，在银行间债券市场发行中小企业集合票据的债务融资方式。
当产品分类=D99其他非金融企业债，需要细分"				SMTMODS
A0195	债券产品细分	10	D03	非公开定向债务融资工具（PPN）	A0195	1	"指具有法人资格的非金融企业，向银行间市场特定机构投资人发行债务融资工具，并在特定机构投资人范围内流通转让的行为。
当产品分类=D99其他非金融企业债，需要细分"				SMTMODS
A0195	债券产品细分	11	D04	非金融企业资产支持票据(ABN)	A0195	1	"指非金融企业在银行间债券市场发行的，由基础资产所产生的现金流作为还款支持的，约定在一定期限内还本付息的债务融资工具。
当产品分类=D99其他非金融企业债，需要细分"				SMTMODS
A0195	债券产品细分	12	D05	项目收益债券	A0195	1	"由项目实施主体或其实际控制人发行的，与特定项目相联系的，债券募集资金用于特定项目的投资与建设，债券的本息偿还资金完全或主要来源于项目建成后运营收益的企业债券。
当产品分类=D99其他非金融企业债，需要细分"				SMTMODS
A0195	债券产品细分	13	D06	非金融企业项目收益票据	A0195	1	"非金融企业在银行间债券市场发行的、募集资金用于项目建设且以项目产生的经营性现金流为主要偿债来源的债务融资工具。
当产品分类=D99其他非金融企业债，需要细分"				SMTMODS
